"","movie_id","title","release_date","year","budget","revenue","popularity","collection_id","collection_name","profit","established_ip","revenue_2024_dollars","budget_2024_dollars","profit_2024_dollars","log_profitability"
"823",12704,"Ishtar",1987-05-15,1987,51000000,14375181,0.5395,NA,NA,-113124819,FALSE,39686105.6708075,140797628.162816,-312307964.736233,33.3120591946872
"824",708,"The Living Daylights",1987-06-29,1987,40000000,191185897,6.0497,645,"James Bond Collection",91185897,TRUE,527814134.034912,110429512.284562,251740353.323507,35.6568560756049
"825",171147,"Dennis the Menace",1987-09-18,1987,35000000,117270765,0.2891,NA,NA,29770765,FALSE,323753834.604687,96625823.2489916,82189276.4822076,35.034563937403
"826",10110,"Empire of the Sun",1987-12-09,1987,35000000,66700000,2.4815,NA,NA,-20800000,FALSE,184141211.734507,96625823.2489916,-57423346.3879721,34.4702833984654
"827",600,"Full Metal Jacket",1987-06-26,1987,30000000,46357676,8.2696,NA,NA,-28642324,FALSE,127981388.783143,82822134.2134214,-79073946.75041,33.9523146535097
"828",12506,"Cry Freedom",1987-11-06,1987,29000000,25900000,1.9549,NA,NA,-46600000,FALSE,71503109.2042538,80061396.4063073,-128650381.811515,33.3362691827464
"829",96,"Beverly Hills Cop II",1987-05-18,1987,28000000,299965036,3.8024,85861,"Beverly Hills Cop Collection",229965036,TRUE,828124815.697526,77300658.5991933,634873169.199543,35.750600815427
"830",865,"The Running Man",1987-11-13,1987,27000000,38122105,7.9654,NA,NA,-29377895,FALSE,105245136.560271,74539920.7920792,-81104665.4199267,33.6513615476769
"831",2614,"Innerspace",1987-07-01,1987,27000000,25900000,2.4089,NA,NA,-41600000,FALSE,71503109.2042538,74539920.7920792,-114846692.775944,33.2648102187642
"832",40962,"Ironweed",1987-12-18,1987,27000000,7300000,1.3503,NA,NA,-60200000,FALSE,20153385.9919325,74539920.7920792,-166196415.988266,31.9984415982131
"833",117,"The Untouchables",1987-06-03,1987,25000000,76270454,5.1962,NA,NA,13770454,FALSE,210562725.923553,69018445.1778511,38016612.9789248,34.2678918376181
"834",11548,"*batteries not included",1987-12-18,1987,25000000,65088797,3.0056,NA,NA,2588797,FALSE,179693102.697471,69018445.1778511,7146989.75284341,34.1093586542344
"835",1825,"Over the Top",1987-02-13,1987,25000000,16057580,5.5279,NA,NA,-46442420,FALSE,44330768.1967584,69018445.1778511,-128215344.747869,32.7097872211556
"836",24828,"Leonard Part 6",1987-12-18,1987,24000000,4600000,0.3958,NA,NA,-55400000,FALSE,12699393.9127246,66257707.3707371,-152944874.514118,31.4188405178974
"837",746,"The Last Emperor",1987-10-04,1987,23800000,4.4e+07,7.4541,NA,NA,-15500000,FALSE,121472463.513018,65705559.8093143,-42791436.0102677,33.6686055986501
"838",580,"Jaws: The Revenge",1987-07-17,1987,23000000,51881012,3.7707,2366,"Jaws Collection",-5618988,TRUE,143229871.299737,63496969.563623,-15512552.6093201,33.7991774657951
"839",957,"Spaceballs",1987-06-24,1987,22700000,38120460,7.8889,1497153,"Spaceballs Collection",-18629540,TRUE,105240595.146579,62668748.2214888,-51431275.4071434,33.4778464544113
"840",6069,"The Witches of Eastwick",1987-06-12,1987,22000000,63766510,2.3509,NA,NA,8766510,FALSE,176042614.984716,60736231.756509,24202035.5934433,33.9610009683138
"841",10780,"Overboard",1987-12-16,1987,22000000,26700000,2.9126,NA,NA,-28300000,FALSE,73711699.449945,60736231.756509,-78128879.9413275,33.0904364028189
"842",11649,"Masters of the Universe",1987-08-07,1987,22000000,17336370,2.4794,NA,NA,-37663630,FALSE,47861172.0971177,60736231.756509,-103979407.294155,32.6585794442893
"843",12626,"Broadcast News",1987-12-16,1987,20000000,67330500,1.0382,NA,NA,17330500,FALSE,185881856.921892,55214756.1422809,47844966.56619,33.9200759862482
"844",10023,"Dragnet",1987-06-26,1987,20000000,66700000,1.7603,NA,NA,16700000,FALSE,184141211.734507,55214756.1422809,46104321.3788046,33.91066761053
"845",26827,"Who's That Girl",1987-08-07,1987,18500000,7305209,1.5489,NA,NA,-38944791,FALSE,20167766.6751698,51073649.4316098,-107516356.903855,31.6210887714728
"846",918,"Blind Date",1987-03-27,1987,18000000,39321715,1.8235,NA,NA,-5678285,FALSE,108556945.241063,49693280.5280528,-15676256.0790686,33.2768790527585
"847",18410,"Project X",1987-04-17,1987,18000000,18532286,3.1635,NA,NA,-26467714,FALSE,51162782.6124503,49693280.5280528,-73070418.7076817,32.5246165421508
"848",10587,"Police Academy 4: Citizens on Patrol",1987-04-02,1987,17000000,76800000,2.0931,9338,"Police Academy Collection",34300000,TRUE,212024663.586359,46932542.7209388,94693306.7840118,33.8891483682642
"849",11411,"Superman IV: The Quest for Peace",1987-07-24,1987,17000000,36700000,3.4398,8537,"Superman Collection",-5800000,TRUE,101319077.521085,46932542.7209388,-16012279.2812615,33.1507204831711
"850",635,"Angel Heart",1987-03-06,1987,17000000,17185954,2.1534,NA,NA,-25314046,FALSE,47445912.9591229,46932542.7209388,-69885443.8432241,32.3920361504008
"851",31650,"Someone to Watch Over Me",1987-10-09,1987,17000000,10278549,0.7122,NA,NA,-32221451,FALSE,28376378.8265743,46932542.7209388,-88954977.9757727,31.8780028303154
"852",2493,"The Princess Bride",1987-09-25,1987,16000000,30900000,9.9172,NA,NA,-9100000,FALSE,85306798.239824,44171804.9138247,-25122714.0447378,32.9180752901979
"853",30890,"Radio Days",1987-01-30,1987,16000000,14792779,1.2218,NA,NA,-25207221,FALSE,40838984.2575827,44171804.9138247,-69590528.0269791,32.1814582625943
"854",2039,"Moonstruck",1987-12-16,1987,15000000,122100000,3.6293,NA,NA,84600000,FALSE,337086086.248625,41411067.1067107,233558418.481848,34.2276209662733
"855",941,"Lethal Weapon",1987-03-06,1987,15000000,120207127,5.8404,945,"Lethal Weapon Collection",82707127,TRUE,331860360.19346,41411067.1067107,228332692.426683,34.2119968983452
"856",106,"Predator",1987-06-12,1987,15000000,98267558,17.7068,399,"Predator Collection",60767558,TRUE,271290962.583372,41411067.1067107,167763294.816596,34.0104745273188
"857",2609,"Planes, Trains and Automobiles",1987-11-26,1987,15000000,49500000,2.8756,NA,NA,1.2e+07,FALSE,136656521.452145,41411067.1067107,33128853.6853685,33.3247532547312
"858",10673,"Wall Street",1987-12-10,1987,15000000,43900000,3.93,52783,"Wall Street Collection",6400000,TRUE,121196389.732307,41411067.1067107,17668721.9655299,33.2046949052377
"859",10083,"No Way Out",1987-08-14,1987,15000000,35509515,3.3604,NA,NA,-1990485,FALSE,98032460.5727833,41411067.1067107,-5495207.1939934,32.9925812738939
"860",11215,"Baby Boom",1987-10-07,1987,15000000,26712476,1.6386,NA,NA,-10787524,FALSE,73746142.4148266,41411067.1067107,-29781525.3519501,32.7079113073457
"861",17258,"The Pick-up Artist",1987-09-18,1987,15000000,13290368,1.021,NA,NA,-24209632,FALSE,36691221.4080587,41411067.1067107,-66836446.358718,32.0098201474909
"862",10859,"Stakeout",1987-08-05,1987,14500000,65673233,1.7351,162028,"Stakeout Collection",29423233,TRUE,181306577.25851,40030698.2031537,81229831.7506256,33.5735704634755
"863",10998,"Fatal Attraction",1987-09-18,1987,14000000,320145693,3.4074,NA,NA,285145693,FALSE,883838318.449826,38650329.2995966,787212495.200835,35.1225638964751
"864",11896,"Throw Momma from the Train",1987-12-11,1987,14000000,57915972,1.2286,NA,NA,22915972,FALSE,159890813.536158,38650329.2995966,63264990.2871669,33.4127809151299
"865",801,"Good Morning, Vietnam",1987-12-23,1987,13000000,123922370,2.7258,NA,NA,91422370,FALSE,342117172.006175,35889591.4924826,252393193.274969,34.0993350626837
"866",5548,"RoboCop",1987-07-17,1987,13000000,53424681,7.85,5547,"RoboCop Collection",20924681,TRUE,147491536.669707,35889591.4924826,57767557.9385009,33.2579525717159
"867",32076,"The Believers",1987-06-09,1987,13000000,18753438,0.7248,NA,NA,-13746562,FALSE,51773325.2999692,35889591.4924826,-37950653.4312373,32.211056837124
"868",42010,"Made in Heaven",1987-11-06,1987,13000000,4573000,1.0787,NA,NA,-27927000,FALSE,12624853.9919325,35889591.4924826,-77099124.739274,30.7998491861918
"869",10021,"The Secret of My Success",1987-04-10,1987,12000000,110996879,1.3849,NA,NA,80996879,FALSE,306433280.326963,33128853.6853685,223611146.113542,33.9091391176423
"870",11584,"Roxanne",1987-06-19,1987,12000000,40050884,1.2076,NA,NA,10050884,FALSE,110569989.667139,33128853.6853685,27747855.4537176,32.8897877795227
"871",61178,"Nadine",1987-08-07,1987,12000000,5669831,1.4456,NA,NA,-24330169,FALSE,15652916.8016472,33128853.6853685,-67169217.4117741,30.9347963451414
"872",12154,"3 Men and a Baby",1987-11-27,1987,11000000,242780960,2.0002,107688,"3 Men Collection",215280960,TRUE,670254575.119443,30368115.8782545,594334285.423807,34.6047852945118
"873",856,"Who Framed Roger Rabbit",1988-06-22,1988,70000000,329800000,6.1621,NA,NA,154800000,FALSE,874818495.384398,185680093.016701,410618262.842647,36.7617120362292
"874",1370,"Rambo III",1988-05-24,1988,63000000,189015611,6.8504,5039,"Rambo Collection",31515611,TRUE,501377660.458407,167112083.715031,83597451.1708308,36.0996947199781
"875",14506,"The Adventures of Baron Munchausen",1988-12-07,1988,46630000,8083123,2.8805,NA,NA,-108491877,FALSE,21441071.8643633,123689467.676696,-287782597.327378,32.6467528026329
"876",847,"Willow",1988-05-20,1988,35000000,57300000,4.5512,NA,NA,-30200000,FALSE,151992418.997956,92840046.5083504,-80107697.2729195,34.3183790692645
"877",9647,"Scrooged",1988-11-22,1988,32000000,60300000,2.8524,NA,NA,-19700000,FALSE,159950137.270101,84882328.236206,-52255683.3204144,34.2797983905873
"878",12233,"Oliver & Company",1988-11-18,1988,31000000,1.21e+08,4.0674,NA,NA,43500000,FALSE,320961303.643154,82229755.4788246,115386914.946093,34.9445081341363
"879",9602,"Coming to America",1988-06-29,1988,30000000,288752301,5.4746,647077,"Coming to America Collection",213752301,TRUE,765936487.263805,79577182.7214432,566993530.460197,35.781496996352
"880",9013,"Midnight Run",1988-07-20,1988,30000000,38413606,2.3681,633215,"Midnight Run Collection",-36586394,TRUE,101894884.788384,79577182.7214432,-97048072.0152237,33.7643394854694
"881",9604,"Red Heat",1988-06-17,1988,29000000,34994648,3.2346,NA,NA,-37505352,FALSE,92825849.9389528,76924609.9640617,-99485674.9712015,33.637221349552
"882",562,"Die Hard",1988-07-15,1988,28000000,140767956,17.0649,1570,"Die Hard Collection",70767956,TRUE,373397245.197869,74272037.2066803,187717152.181168,34.9940477268248
"883",3525,"Working Girl",1988-12-20,1988,28000000,103173635,3.5291,NA,NA,33173635,FALSE,273675573.481016,74272037.2066803,87995480.4643154,34.6833482398316
"884",380,"Rain Man",1988-12-12,1988,25000000,354825435,7.1788,NA,NA,292325435,FALSE,941200282.507018,66314318.934536,775414485.170678,35.8052321450636
"885",2383,"The Bear",1988-10-21,1988,25000000,138241022,4.1401,NA,NA,75741022,FALSE,366694368.909768,66314318.934536,200908571.573428,34.8626049068908
"886",17170,"Bright Lights, Big City",1988-04-01,1988,25000000,16118077,1.4307,NA,NA,-46381923,FALSE,42754371.9515763,66314318.934536,-123031425.384764,32.7135476460812
"887",2617,"The Great Outdoors",1988-06-17,1988,24000000,43455230,5.3204,NA,NA,-16544770,FALSE,115268159.263745,63661746.1771545,-43886206.1791417,33.6645154271094
"888",10396,"Tequila Sunrise",1988-12-02,1988,23000000,105900000,3.2241,NA,NA,48400000,FALSE,280907455.006694,61009173.4197731,128384521.457262,34.5127198525909
"889",28176,"Tucker: The Man and His Dream",1988-08-12,1988,23000000,19652638,1.2191,NA,NA,-37847362,FALSE,52130052.1694792,61009173.4197731,-100392881.379953,32.828436178652
"890",13192,"Moonwalker",1988-10-29,1988,22000000,6.7e+07,1.4642,NA,NA,1.2e+07,FALSE,177722374.744556,58356600.6623916,31830873.0885773,34.0104654568037
"891",20443,"Johnny Be Good",1988-03-22,1988,22000000,17550399,1.1692,NA,NA,-37449601,FALSE,46553710.2685744,58356600.6623916,-99337791.3874047,32.6708495221089
"892",13482,"The Milagro Beanfield War",1988-03-18,1988,22000000,1.4e+07,0.6966,NA,NA,-4.1e+07,FALSE,37136018.6033401,58356600.6623916,-108755483.052639,32.444830167028
"893",7520,"Cocktail",1988-07-29,1988,20000000,171504781,3.7775,NA,NA,121504781,FALSE,454928909.84127,53051455.1476288,322300271.972198,34.8550738013768
"894",15592,"Beaches",1988-12-21,1988,20000000,57041866,2.5758,NA,NA,7041866,FALSE,151307699.781803,53051455.1476288,18679061.9127306,33.7542481470643
"895",19382,"Biloxi Blues",1988-03-25,1988,20000000,51684798,1.1288,979674,"Eugene Trilogy",1684798,TRUE,137097687.145563,53051455.1476288,4469049.27649072,33.6556263533306
"896",10651,"The Dead Pool",1988-07-13,1988,20000000,37900000,2.645,10456,"Dirty Harry Collection",-12100000,TRUE,100532507.504757,53051455.1476288,-32096130.3643154,33.3454137696968
"897",10675,"Frantic",1988-02-19,1988,20000000,17637950,2.2151,NA,NA,-32362050,FALSE,46785945.6660559,53051455.1476288,-85842692.203016,32.5805154882818
"898",12714,"She's Having a Baby",1988-02-05,1988,20000000,1.6e+07,1.2456,NA,NA,-3.4e+07,FALSE,42441164.118103,53051455.1476288,-90187473.7509689,32.4830513798482
"899",30502,"Big Top Pee-wee",1988-07-22,1988,20000000,15122000,1.1241,179244,"Pee-wee's Collection",-34878000,TRUE,40112205.2371221,53051455.1476288,-92516432.6319498,32.4266132947445
"900",12120,"My Stepmother Is an Alien",1988-12-09,1988,20000000,13854000,2.7709,NA,NA,-36146000,FALSE,36748742.9807625,53051455.1476288,-95879894.8883095,32.3390366572088
"901",14170,"Funny Farm",1988-06-03,1988,19000000,25537221,1.9334,NA,NA,-21962779,FALSE,67739336.7238292,50398882.3902473,-58257869.2517892,32.8993063981948
"902",2280,"Big",1988-06-03,1988,18000000,151927281,8.0649,NA,NA,106927281,FALSE,402998166.683635,47746309.6328659,283632392.60147,34.6285041338464
"903",26798,"Switching Channels",1988-03-05,1988,18000000,9129999,0.9088,NA,NA,-35870001,FALSE,24217986.6223198,47746309.6328659,-95147787.459845,31.8166677270284
"904",11285,"Cocoon: The Return",1988-09-13,1988,17500000,2.5e+07,5.0554,86307,"Cocoon Collection",-18750000,TRUE,66314318.934536,46420023.2541752,-49735739.200902,32.7958070898521
"905",10644,"The Unbearable Lightness of Being",1988-02-05,1988,17000000,1e+07,1.9918,NA,NA,-32500000,FALSE,26525727.5738144,45093736.8754845,-86208614.6148968,31.8505288211047
"906",10128,"Alien Nation",1988-10-07,1988,16000000,32155047,1.4237,NA,NA,-7844953,FALSE,85293601.6845198,42441164.118103,-20809308.6107378,32.95788852755
"907",9493,"Twins",1988-12-09,1988,15000000,216614388,4.383,NA,NA,179114388,FALSE,574585424.465653,39788591.3607216,475113946.063849,34.8008993441101
"908",4011,"Beetlejuice",1988-03-30,1988,15000000,84554197,7.9625,945475,"Beetlejuice Collection",47054197,TRUE,224286159.484463,39788591.3607216,124814681.082659,33.8601732985359
"909",1632,"Mississippi Burning",1988-12-08,1988,15000000,34604000,2.6123,NA,NA,-2896000,FALSE,91789627.6964273,39788591.3607216,-7681850.70537665,32.9667498674747
"910",11966,"Short Circuit 2",1988-07-06,1988,15000000,21630088,1.4806,86347,"Short Circuit Collection",-15869912,TRUE,57375382.1685632,39788591.3607216,-42096096.2332408,32.4968658935368
"911",40820,"Punchline",1988-10-07,1988,15000000,21032267,1.5407,NA,NA,-16467733,FALSE,55789618.4701726,39788591.3607216,-43681859.9316313,32.4688383674446
"912",21362,"High Spirits",1988-11-18,1988,15000000,8500000,1.6263,NA,NA,-2.9e+07,FALSE,22546868.4377422,39788591.3607216,-76924609.9640617,31.5628467486529
"913",9396,"Crocodile Dundee II",1988-05-19,1988,14000000,239606210,5.5103,9332,"Crocodile Dundee Collection",204606210,TRUE,635572905.145416,37136018.6033401,542732858.637066,34.8327844977721
"914",859,"Dangerous Liaisons",1988-12-21,1988,14000000,34670720,3.3284,NA,NA,-329280,FALSE,91966607.3507998,37136018.6033401,-873439.157550573,32.8996832403849
"915",11825,"Police Academy 5: Assignment Miami Beach",1988-03-17,1988,14000000,19510371,2.8105,9338,"Police Academy Collection",-15489629,TRUE,51752678.6010049,37136018.6033401,-41087367.9073455,32.3247338840132
"916",11967,"Young Guns",1988-08-12,1988,13000000,44700000,2.7912,9329,"Young Guns Collection",12200000,TRUE,118570002.25495,34483445.8459587,32361387.6400535,33.0796532431355
"917",9540,"Dead Ringers",1988-09-23,1988,13000000,8038508,1.8103,NA,NA,-24461492,FALSE,21322727.3307928,34483445.8459587,-64885887.284104,31.3639232353469
"918",12144,"The Land Before Time",1988-11-18,1988,12500000,84704291,3.073,19163,"The Land Before Time Collection",53454291,TRUE,224684294.73991,33157159.467268,141791396.07174,33.6796252898944
"919",37136,"The Naked Gun: From the Files of Police Squad!",1988-12-02,1988,12000000,152356177,6.0474,37139,"Naked Gun Collection",122356177,TRUE,404135844.528984,31830873.0885773,324558661.807541,34.2258580832504
"920",11503,"The Serpent and the Rainbow",1988-02-05,1988,11000000,19595031,0.8561,NA,NA,-7904969,FALSE,51977245.4106448,29178300.3311958,-20968505.4173448,32.0879016705393
"921",10306,"Poltergeist III",1988-06-10,1988,10500000,14144000,1.2438,10453,"Poltergeist Collection",-12106000,TRUE,37517989.0804031,27852013.9525051,-32112045.8008597,31.7153961471132
"922",2321,"Married to the Mob",1988-08-19,1988,10000000,21486757,1.1509,NA,NA,-3513243,FALSE,56995186.2626749,26525727.5738144,-9319132.67186104,32.0847522689164
"923",9618,"Tango & Cash",1989-12-22,1989,55000000,63408614,3.3253,NA,NA,-74091386,FALSE,160450988.025897,139173588.330196,-187482982.799594,34.8716632890088
"924",53150,"C.H.U.D. II: Bud the Chud",1989-05-05,1989,49200000,62405000,0.8201,257571,"C.H.U.D. Collection",-60595000,TRUE,157911414.177198,124497100.833557,-153331337.906695,34.7442694079231
